User,LP Balance,LP Balance - withdrawn,is_contract,contract_type,events,withdrawn_eth,withdrawn_de,eth_to_redeem,de_to_redeem
0x1dadEFEC0C1b5EB6CAC64182cB36bC8812Fe12a2,11971604309568,11971604309568,False,,[],0,0,6909875967289.371,5166771345822.179
0x42c8EFB2Fcf318Ae4A4ACB4c762831F4C76FCc96,11971603086506,11971603086506,False,,[],0,0,6909875261351.679,5166770817966.302
0x325F2D6df4B6400CBfA643ae0335028B41CE3c6E,11970683406295,11970683406295,False,,[],0,0,6909344432231.099,5166373897283.1045
0x9B461E92d2c1DDC0B82621e965B14dD5427A8cAF,11970606001237,11970606001237,False,,[],0,0,6909299754898.287,5166340490379.121
0x3652f0B614B6Bf580F11e011196ACBC33d43838c,11969685173258,11969685173258,False,,[],0,0,6908768263298.869,5165943074335.85
0x670F8B9C45e7ED3aBf47c2d63884948Aa7235e1c,11968779735215,11968779735215,False,,[],0,0,6908245654598.196,5165552300366.462
0x0131aB9fc54C884f19E144Bc773F1849F49e8252,11968691593040,11968691593040,False,,[],0,0,6908194779921.671,5165514259478.008
0x5Be77d92Db33e1c5FA45FEAB471c70f91082c078,11968689351462,11968689351462,False,,[],0,0,6908193486107.947,5165513292045.35
0xB427254579bD759610a0F575f7E6BB2b0A2Bb5d9,11967784168900,11967784168900,False,,[],0,0,6907671024868.047,5165122628337.868
0x2950DF177520BA512AbB0CA618D455b42d764225,11966622483144,11966622483144,False,,[],0,0,6907000512856.51,5164621261560.138
0xEFd8A9c1e19CfD8011260c14f0b6fA09aD9C8f90,11964797444713,11964797444713,False,,[],0,0,6905947121108.199,5163833601358.006
0xC5f73E05F16b81EaB440c4161dD424F6D81F8973,11964796655100,11964796655100,False,,[],0,0,6905946665352.416,5163833260572.451
0x011D3181a0c3A221c1BB43240C199566E4863e5b,11964705128002,11964705128002,False,,[],0,0,6905893836936.234,5163793758800.167
0x63dDEbdc76a74C3841DA28269e07b27b04237519,11964632364290,11964632364290,False,,[],0,0,6905851838536.368,5163762355034.017
0x14fD8e6c55C5e8E71F9d01816D11F8544cC111b6,11964631260267,11964631260267,False,,[],0,0,6905851201306.653,5163761878553.651
0xdde86195F475E6695406F27156b43844B75152c7,11964631105344,11964631105344,False,,[],0,0,6905851111886.833,5163761811691.124
0x59621AbC8A1f1D16d7E51ba8DA9652a28a2FacAb,11963635869591,11963635869591,False,,[],0,0,6905276672953.368,5163332282328.311
0x9d223170521418ba8E49B0deD19f478B01912C6F,11963635083014,11963635083014,False,,[],0,0,6905276218949.931,5163331942853.049
0x7f962274e92Afc2Bde6F3F8D08a7Bcf905933ae6,11962715151562,11962715151562,False,,[],0,0,6904745244815.858,5162934913737.869
0x67f3456Dc6314656e8C433f74aA571E642F605a2,11962639386551,11962639386551,False,,[],0,0,6904701514099.813,5162902214654.461
0xccb8E9A6b6B4445B46fDe831CF4F96b5107e1C98,11961810483255,11961810483255,False,,[],0,0,6904223080398.187,5162544471975.411
0x180Db7e1C23d7F851bcD36b73AA10C1592989319,11961809726764,11961809726764,False,,[],0,0,6904222643760.052,5162544145484.832
0x621368784338a24c4734Be8C4be6073c531175b6,11961719029934,11961719029934,False,,[],0,0,6904170294565.264,5162505002044.213
0xdAee0f22dD7f6223d8757afFCB71957d3ABB4F36,11961718807298,11961718807298,False,,[],0,0,6904170166062.257,5162504905957.734
0x7d149a7D28206aeEbF6149216c5E84E851e4a02D,11961717022438,11961717022438,False,,[],0,0,6904169135861.049,5162504135637.962
0x171f965575C687e52A73FCf415ceE78cbCFeFEf9,11941889436953,11941889436953,False,,[],0,0,6892724875518.876,5153946836391.205
0x10f380dd8bCf7117d567CB9402690a6347272860,11941797582209,11941797582209,False,,[],0,0,6892671857989.092,5153907193211.645
0x627dC09B77A7bDD52CBd302432786306EC18C56C,11931930904545,11931930904545,False,,[],0,0,6886976922113.791,5149648877775.001
0x75272927644b29C526F9f56FC68147fFF25a77ad,11931763965110,11931763965110,False,,[],0,0,6886880566541.048,5149576829128.309
0x7A9E1D4365B15E43a4F11cfB49E3b0411a4117DE,11931762397725,11931762397725,False,,[],0,0,6886879661863.976,5149576152667.602
0xB4620652887Ec83A54f29eBE4cD48eC7C9789C26,11921971054835,11921971054835,False,,[],0,0,6881228208376.741,5145350350630.298
0x9BFC3Bb62b369c03D692957F1b9C5Deaa68F3ECe,11912011239248,11912011239248,False,,[],0,0,6875479514335.1045,5141051838212.588
0x0900E8ab68D89D01FC6CdBc558CD3Fa40DE08072,11911845075453,11911845075453,False,,[],0,0,6875383606453.085,5140980124320.906
0x6968376e5eB0b7f648c4cF74BA9CD65B71c0faC4,11911844391454,11911844391454,False,,[],0,0,6875383211656.5205,5140979829116.826
0x6e4E2a21a777d41AaDc1e65D2952C705F1139A7B,11911842740794,11911842740794,False,,[],0,0,6875382258914.05,5140979116715.834
0x4B95eF9675f34CcC82d1bE655d4FCe2BA7bb0f42,11902051129964,11902051129964,False,,[],0,0,6869730650774.848,5136753199039.499
0x4A44B4F1C14B4A4F61a35a1d5Ab4e298c185f754,11892089839318,11892089839318,False,,[],0,0,6863981105345.672,5132454050007.65
0x4C7c805E2177982517E44e3b39aac233DF05E1D8,11891925639858,11891925639858,False,,[],0,0,6863886331255.82,5132383183894.556
0xfeF4D33AE8Bf0393596889A372544fb178dFD4F3,11891923194310,11891923194310,False,,[],0,0,6863884919712.896,5132382128431.395
0x81E69C3469B0184f1a2d2996b4344785c9833D71,11882128875192,11882128875192,False,,[],0,0,6858231748380.184,5128155041897.112
0x097081aFcA9f1eacf7d845ccf924A581AB7DaD94,11881964889307,11881964889307,False,,[],0,0,6858137097563.432,5128084267959.9
0x399FF9b960FC1562c623DAa56BA846b6B4E34dB4,11872170419487,11872170419487,False,,[],0,0,6852483839247.212,5123857116384.814
0x1C9843C310a07ae1CBDacc2Df8d7e3ba7d7C70Ba,11872080544788,11872080544788,False,,[],0,0,6852431964577.231,5123818327764.05
0x174a017531B5b80C32aaEdE88e88B3bCfadEF2B7,11872006412291,11872006412291,False,,[],0,0,6852389176129.988,5123786333250.082
0x196494bCc4BF4FD81E4CA9aB53CfC9c4f9B04AA5,11872006063784,11872006063784,False,,[],0,0,6852388974975.65,5123786182839.5
0x77dfA377f137d9354A3AA46719Ac1981e725847a,11872005691676,11872005691676,False,,[],0,0,6852388760199.079,5123786022243.066
0xdc49da826E3404f0CfA56dfB7c30Ef221d1a8933,11872004063918,11872004063918,False,,[],0,0,6852387820675.387,5123785319726.246
0xa63ABbeF5E2055982b1d835aDA960F88e9c49661,11872003748272,11872003748272,False,,[],0,0,6852387638488.05,5123785183497.996
0x7921FBE9dE59de339a0ef125a66135ED26c248ac,11871009083659,11871009083659,False,,[],0,0,6851813529210.199,5123355900630.95
0xC0F132cEd23dbb8E2fccC2e0fD7698f7fB4a0B4D,11870178303692,11870178303692,False,,[],0,0,6851334012315.083,5122997348007.827
0xeea861Dc3712C47370abD8D64265d34f71772982,11870079340650,11870079340650,False,,[],0,0,6851276891955.281,5122954636989.615
0x69320251863fbeEDF92986174dCE97b80F4B7B01,11869092584462,11869092584462,False,,[],0,0,6850707347331.794,5122528767284.466
0xA280cfe030fcc97182ad0c367F904689B2269d5f,11869090734034,11869090734034,False,,[],0,0,6850706279285.471,5122527968666.493
0x1994a9f7D210155C3675Dd197EBb2e9d662aa4c6,11868187174463,11868187174463,False,,[],0,0,6850184754817.804,5122138005418.463
0xAa5755f69B8E844abfF2401003627EE5c8FA4C6e,11868185275171,11868185275171,False,,[],0,0,6850183658567.727,5122137185711.494
0xbe4a435A15dd6C61283FD99eCa93d1A628b6A1F7,11868096952828,11868096952828,False,,[],0,0,6850132679900.249,5122099067065.137
0x6a088B4F113a185B3F1ED7B290fF53707A483DC7,11868021437896,11868021437896,False,,[],0,0,6850089093527.002,5122066475912.209
0x08c3b27F56a75156Fe58D2d68F108DD6BD9bd4e9,11868020684981,11868020684981,False,,[],0,0,6850088658952.895,5122066150964.98
0x966cC41e5360C4abf53f40753b36ac9002d7a8e6,11867091514486,11867091514486,False,,[],0,0,6849552352146.647,5121665134412.411
0x8627B748067114d3f9a8fAE317B867A688c15804,11866029342672,11866029342672,False,,[],0,0,6848939278468.225,5121206716413.369
0x24969Cf716A3912CcBe2D728d67953aF605E0Ca3,11866028042885,11866028042885,False,,[],0,0,6848938528245.722,5121206155444.091
0x5A408D9451d1855303AF9AAF1aD439F7E2Fa5980,11865109077653,11865109077653,False,,[],0,0,6848408111803.015,5120809543335.494
0xD9b899D3608544ddDF5f6F6307bBDe6e73e82a79,11865108481872,11865108481872,False,,[],0,0,6848407767924.893,5120809286205.027
0x02724792013213895E219ff88Fad32BECB73a745,11865035413338,11865035413338,False,,[],0,0,6848365593585.18,5120777750882.109
0xef03109529380AB6374dd11c43a4C1cf1545010b,11864203235104,11864203235104,False,,[],0,0,6847885269626.008,5120418594787.164
0x0ee8762B9FAc53351E73E0ed4f963B00c19b2309,11863116784794,11863116784794,False,,[],0,0,6847258182671.527,5119949698540.244
0x65BB2B06fb32d592F2B1b3600555F0A37F62b044,11862120497123,11862120497123,False,,[],0,0,6846683136582.772,5119519715184.83
0xE87C1B5d31C9c0dFe2Cb5d586192DB664bA6e33c,11862046811228,11862046811228,False,,[],0,0,6846640605909.203,5119487913417.83
0x1b89986d497074CcFEf9E865abc3b7A5a49574F7,11862044971494,11862044971494,False,,[],0,0,6846639544035.337,5119487119415.232
0x10c37d28e6262B2280f210862ED68f1Cb14B7dDD,11852250250433,11852250250433,False,,[],0,0,6840986140705.625,5115259859408.163
0xD482B4039E67932A6FA8cdBd11bEE2c5a6f67a30,11852087924270,11852087924270,False,,[],0,0,6840892447861.827,5115189801782.971
0x0C1E44989a85682b59f715F1d13c6213E273C4d5,11852087808343,11852087808343,False,,[],0,0,6840892380950.062,5115189751750.554
0xDC3f1DB48E0dEe4A441Bc34E171E4AE4ACbFDcB5,11852085271784,11852085271784,False,,[],0,0,6840890916876.607,5115188657008.36
0x24973921F888bBCd7edE2b2f257eab95b04880a9,11842291291246,11842291291246,False,,[],0,0,6835237940968.4795,5110961716600.3125
0xbA13e776701e69E50b624bEEa9797ee3E0c1c252,11832166829134,11832166829134,False,,[],0,0,6829394214796.079,5106592145122.717
0x826659E8F1c3C837144eB94D62d389Bc1E3dbf99,11832166325214,11832166325214,False,,[],0,0,6829393923939.098,5106591927638.131
0x22906E606Cb579a6156c8Bd9ab42ebB39d2a4C5A,11822279878037,11822279878037,False,,[],0,0,6823687577322.242,5102325079965.485
0xEad20fbB8F98ae604320E4e7595E8e3B2E298F89,11822205452258,11822205452258,False,,[],0,0,6823644619595.913,5102292958875.247
0x4035409e04Fe8B48b1f6aDD9EE00e47f23F40361,11812412282783,11812412282783,False,,[],0,0,6817992111824.268,5098066368510.264
0x62AF59b1F3cDb4C593Ae9A0D4e064fa07aAb037a,11812410206476,11812410206476,False,,[],0,0,6817990913403.114,5098065472406.18
0x4a2c407a4Cee4Fbd36eB17D54E3721802833c74F,11812322410399,11812322410399,False,,[],0,0,6817940238490.4795,5098027580888.619
0xB391094E86d5A67352F9C218B8E93075d3646b94,11802360614242,11802360614242,False,,[],0,0,6812190401286.015,5093728213685.531
0xEECDAe4C3880eF619BF9C76d177987375e16Ba42,11802285833600,11802285833600,False,,[],0,0,6812147238736.734,5093695939441.552
0xfADBB0F478B5589B71CE0ed23D05C8E89F3B8C97,11802285669284,11802285669284,False,,[],0,0,6812147143895.379,5093695868525.142
0x3AF45a2FB4Acc69447D1F684d0Ec1549FB2a7912,11792492082292,11792492082292,False,,[],0,0,6806494395137.596,5089469097965.857
0xD53B230e7bF1f839F27aC7Ec942F70e0865a1620,11792401980734,11792401980734,False,,[],0,0,6806442389527.142,5089430211436.028
0x7069ae904405B2A31556b3Fc5848f75667c6CC67,11772570241963,11772570241963,False,,[],0,0,6794995731954.792,5080871119691.078
0xb0E801b991BF3C66996889eBf41f1771cC16C662,11772483648343,11772483648343,False,,[],0,0,6794945751086.874,5080833747136.575
0x39512115Ae83c5CF8F36FB4B33E333C1466d9787,11772482702375,11772482702375,False,,[],0,0,6794945205084.736,5080833338870.463
0x0d2fe041b1F2169EfAfA36b77C77f23B9E45a446,11772409103017,11772409103017,False,,[],0,0,6794902724359.3545,5080801574451.58
0x8FC38182A0FD6B9c9ef6fa8EC1FA20eD6A68917d,11772407438729,11772407438729,False,,[],0,0,6794901763750.955,5080800856168.939
0x043431e62A7BA96d9d9F3f2F7192D41645219A84,11771577019895,11771577019895,False,,[],0,0,6794422455297.764,5080442459405.6
0xe50f0d00FCB0A6a51F372E9054a68D06aBAeF022,11768587765349,11768587765349,False,,[],0,0,6792697091043.032,5079152340359.374
0x6e842B8406abE4C6d490E18b1825D6FB588D2104,11768424356743,11768424356743,False,,[],0,0,6792602773425.255,5079081815567.433
0x68543749c752cCfE26fafCC05389fBDf173881e3,11767592577318,11767592577318,False,,[],0,0,6792122679654.172,5078722831592.687
0x4823d5dddab5BB23732dC1130B4851064396ab63,11766597141523,11766597141523,False,,[],0,0,6791548125258.705,5078293215894.639
0xE32263b22b834b900429bFc0A4C749e9755C79F0,11766430925758,11766430925758,False,,[],0,0,6791452187380.184,5078221479573.456
0x4e89b5c338722895dcf8F4b40b06AE2E063838B0,11766430571067,11766430571067,False,,[],0,0,6791451982656.51,5078221326493.948
0x0C6a6Faa474b23226546BaB3365Ad17b3088FD6C,11765599457523,11765599457523,False,,[],0,0,6790972273224.484,5077862629903.814
0x6DD6Bb4D462122d52BA3D74c843ba4b30d2949e1,11765511185942,11765511185942,False,,[],0,0,6790921323856.266,5077824533165.603
0xbEfBC1b2BA2BB06663c892efD40CEaD3436299B9,11764515254221,11764515254221,False,,[],0,0,6790346483217.864,5077394703433.0625
0xFa49BF13BE9a65BB1dB966C54CC481bB8626Cc71,11762450001862,11762450001862,False,,[],0,0,6789154442679.869,5076503370372.393
0xE249B500963c2f262d186458407eD1f111a2F5d4,11762449175282,11762449175282,False,,[],0,0,6789153965587.147,5076503013632.415
0xBfee85d2dd62443643d2922154fEc5346D169159,11752651427591,11752651427591,False,,[],0,0,6783498815320.487,5072274447375.594
0xc743a18443f8192627996f35d9572feeCb8ffA1C,11752564178294,11752564178294,False,,[],0,0,6783448456003.146,5072236791840.377
0x0eF630391887289E1873C7e020D727F7e852a61d,11742528661694,11742528661694,False,,[],0,0,6777656068184.394,5067905607959.87
0x8a21C15367E7Da4E6e747E763C62894239B4aDB5,11712812113538,11712812113538,False,,[],0,0,6760504009310.394,5055080375389.624
0x93E9E67429aeBEcD439c649bEd51f1259B2CB6a5,11712650766085,11712650766085,False,,[],0,0,6760410881367.051,5055010740161.52
0xcCEFdD1681d609B3b6DC583474cdBCbCbbB9A11f,11702852403394,11702852403394,False,,[],0,0,6754755376129.276,5050781908479.589
0xe8C947fBCA184d372855E725D4E05d389B153f02,11702764459282,11702764459282,False,,[],0,0,6754704615772.497,5050743953072.263
0x579f1278d0816ac3DaeBE190aE2e15bf2936c2F3,11692893927252,11692893927252,False,,[],0,0,6749007455200.296,5046483974146.977
0xBc21cceFA11364f140E3bcE4f3900a17118A51f2,11692893533283,11692893533283,False,,[],0,0,6749007227805.801,5046483804115.652
0x55426aF8B7f3c559a20F0052B17f7F8f4be34c52,11692892617053,11692892617053,False,,[],0,0,6749006698968.103,5046483408684.03
0xE79c7edA1c50352DB4FB84221505B4ACfc26c81D,11692804298076,11692804298076,False,,[],0,0,6748955722243.443,5046445291490.39
0x0EcFce9fb28e0d616ecE0d93C0d6CE5F9CAf79B8,11692731342379,11692731342379,False,,[],0,0,6748913613031.983,5046413804866.289
0x7cBd0a3271e24D352f03E2fBa59a2a6A2Dbd8006,11692729849692,11692729849692,False,,[],0,0,6748912751469.761,5046413160644.16
0xEAcd103cc6B626F933976Afe8cdE3F643f3C27F7,11682844637444,11682844637444,False,,[],0,0,6743207117640.098,5042146845949.018
0x495Ca644B7dbae8a957a5e1F646552943384d5E6,11672884328297,11672884328297,False,,[],0,0,6737458138721.155,5037848120517.947
0xcE555f092D54792b1592eD9b57d4eACA106F51DE,11672810225002,11672810225002,False,,[],0,0,6737415367128.9795,5037816138607.142
0x11b33977Cb329AA318B21FF770847E5C9F0BbEa3,11671886943033,11671886943033,False,,[],0,0,6736882459114.009,5037417663457.263
0x2CCB19b615A04FbA37075f50A879eE57Da3F51F1,11671816078595,11671816078595,False,,[],0,0,6736841556953.829,5037387079390.313
0x3dd1Fd984927A86b5Cf74ca33bb5F409Bb6D5eC9,11671815312101,11671815312101,False,,[],0,0,6736841114542.074,5037386748582.584
0xdD7d1FB7E30C786b612a5A3854497Fe8023cE5A3,11670981309765,11670981309765,False,,[],0,0,6736359737731.651,5037026805231.587
0xB7C47B62fCf108CE34Cc7A44DB821c718625cbfa,11670892422945,11670892422945,False,,[],0,0,6736308433254.369,5036988442965.117
0xBaC33FF2457ae8c8e86aFD0BC27CC6f633D0EaFb,11670819706321,11670819706321,False,,[],0,0,6736266462033.169,5036957059521.467
0x59fD63C4C71a9B7722E7f39C6f0a811184B73839,11669985598230,11669985598230,False,,[],0,0,6735785024182.145,5036597070528.142
0x4B186C4ff043906C1670983b92D5a9A957F9FbBc,11669896546968,11669896546968,False,,[],0,0,6735733624790.781,5036558637290.882
0x79FA22c7e97d696808331659452754BA5cd468fB,11667993654312,11667993654312,False,,[],0,0,6734635296455.495,5035737376330.783
0xE7BCf757A732751FD244cb26452A67bC37248f6F,11667992430502,11667992430502,False,,[],0,0,6734634590086.065,5035736848152.08
0x9f6A40cf01fE6BE498977547ADBAD329AEc3817C,11667905592229,11667905592229,False,,[],0,0,6734584468007.176,5035699370008.879
0xFb7dc35e78F5B4a929cd249cc4b6F0484C36596c,11666002376692,11666002376692,False,,[],0,0,6733485953308.592,5034877969698.009
0x58FC4E5232dBfb2b0F595f8ef1d5DDc39290836f,11666001561444,11666001561444,False,,[],0,0,6733485482756.574,5034877617848.758
0x4B1a22Fd0269C1de80e4354286F7C29ba61ED706,11665913430238,11665913430238,False,,[],0,0,6733434614411.233,5034839581694.366
0xDE844C30773f92c32C3946294dd2B10EDaeb5C95,11664841974992,11664841974992,False,,[],0,0,6732816182439.802,5034377157100.284
0x79C235706243D62DcE0C33004BEeC6F08ECB82C5,11664009939745,11664009939745,False,,[],0,0,6732335941011.125,5034018062716.462
0x400ba771c6e30037112D2F38c82233D845cc61bd,11663921520280,11663921520280,False,,[],0,0,6732284906285.916,5033979902153.653
0xcf59c390D88532C4bB42AAe1758702a2b3a97BDA,11662925755979,11662925755979,False,,[],0,0,6731710162280.465,5033550144677.164
0x50e3c28119aD6F8908591C3c43d7bF9F96097F87,11662924773758,11662924773758,False,,[],0,0,6731709595353.501,5033549720764.78
0xb82D466c373c9fB3807223adAEBc2991e2e9CA37,11662852498375,11662852498375,False,,[],0,0,6731667878811.665,5033518527754.367
0x855eBB04E835D2B338BBeFcB6B489a2c86Df981d,11662852440942,11662852440942,False,,[],0,0,6731667845661.98,5033518502967.115
0x0f67ADe23F070476139d27f8F8bF0eF3C5727070,11662851906533,11662851906533,False,,[],0,0,6731667537207.09,5033518272323.916
0x5D4a86b2A46cf8f56c1cc30C3Ec9d8C9ffE35C98,11662851361899,11662851361899,False,,[],0,0,6731667222850.442,5033518037267.756
0x01951e184027fB530638b37A24ffF97db066d47E,11662850616077,11662850616077,False,,[],0,0,6731666792370.335,5033517715381.763
0xDeAD20603F858D00C71e52172f2192e9206D2D19,11653053966152,11653053966152,False,,[],0,0,6726012275721.919,5029289622904.877
0xa55F00024d961A4bEE19cce999B6d906bB3ABf22,11653053820955,11653053820955,False,,[],0,0,6726012191915.836,5029289560239.951
0x81D9779354c4Cc7D10488fBCB0E45Ee5ca430a68,11653052274107,11653052274107,False,,[],0,0,6726011299092.489,5029288892642.717
0xd49Eb213774Fa66991b35A1a8f81aC0621f4C16c,11653052141068,11653052141068,False,,[],0,0,6726011222303.868,5029288835225.008
0x9BFdD1D73119Ef5150f6e88EeD34009d4908ffa3,11653052130764,11653052130764,False,,[],0,0,6726011216356.515,5029288830777.95
0x264e43eDec4ED07432f39F8A982A60b9cB9154D6,11633132404097,11633132404097,False,,[],0,0,6714513773155.751,5020691764729.133
0x066284CdAE1169abA3cc7f33f31c9FeA80e9037d,11623086073215,11623086073215,False,,[],0,0,6708715143454.51,5016355913560.858
0x7579E7C415aEeD56D45fFD78D0eD3Fd604cbafb4,11623076478886,11623076478886,False,,[],0,0,6708709605715.234,5016351772787.167
0x8B5C47B8A12A9cCdAa32Eda45e6C84C1E0BE02a1,11623011076556,11623011076556,False,,[],0,0,6708671856222.636,5016323546087.064
0xF1355D9f2a01c0d00244cF30bbF92B52061d5B6f,11613124190883,11613124190883,False,,[],0,0,6702965256510.8,5012056509165.886
0xeC0B508FB2E75a9f1d0398d57ffc44AFca76E91B,11613124024996,11613124024996,False,,[],0,0,6702965160762.681,5012056437571.454
0xB41B3E9d46909A5C6Ca64D9a6EC5BCB80606e80F,11613052618331,11613052618331,False,,[],0,0,6702923945635.148,5012025619487.171
0xC5EDdC89161E6256B474Ea295a1C2358D4166615,11613052598115,11613052598115,False,,[],0,0,6702923933966.699,5012025610762.237
0x9EA25376aE5C78626cD22fA8259aE29e44e3cBAC,11603254710785,11603254710785,False,,[],0,0,6697268703101.972,5007796984239.242
0xe7AA8797fCcC1aebEd7fd25A63B1cD85423425fF,11593293150090,11593293150090,False,,[],0,0,6691519001803.536,5003497718658.149
0x62333364C562F780DdAccb997608F855a80EeD6D,11593133227066,11593133227066,False,,[],0,0,6691426696024.663,5003428698193.008
0xBF6266814C22938539C0F2c3882675a94F52D44A,11583175025121,11583175025121,False,,[],0,0,6685678933359.122,4999130882199.856
0xA9D31f012d03Ddf92C4aF609518481047320d7D5,11583173534316,11583173534316,False,,[],0,0,6685678072883.168,4999130238789.971
0x3D6644798Ab25D98903F6DEF67ef0eF2653b4319,11583172977568,11583172977568,False,,[],0,0,6685677751534.456,4999129998505.583
0x5250b832d529B0f61A93db155BE1fAb8478439B5,11573287679832,11573287679832,False,,[],0,0,6679972068362.076,4994863646915.057
0x6fB1F27e77b26c4d8D253a0205707bb28251B9e8,11573214126503,11573214126503,False,,[],0,0,6679929614204.118,4994831902361.625
0x025BE666c905cD6E2DC12dAC6B89f99Fe4709Ca8,11573211639092,11573211639092,False,,[],0,0,6679928178498.34,4994830828830.998
0xD61F87A35864F4cF7b380EafC8E0040F1f08a986,11572376825124,11572376825124,False,,[],0,0,6679446333223.014,4994470535191.363
0xf7D414de55c1017D1DfF5e30afA0F5451DecED71,11572290545763,11572290545763,False,,[],0,0,6679396533741.872,4994433298266.502
0x19C3B9678df725222Fc5446f5163bd71Be182A51,11572215988074,11572215988074,False,,[],0,0,6679353499878.567,4994401120245.814
0x872C849E9D747bF42b1c0952988995fF5d2eef1A,11571383065555,11571383065555,False,,[],0,0,6678872746326.426,4994041642928.224
0x8f3b4d6983a3d70bFBF223E781e21890ABAF363d,11570385527338,11570385527338,False,,[],0,0,6678296978436.5205,4993611119855.235
0x5B41D63209b547D354334D1Bd65FA72d0e58f27c,11570385417061,11570385417061,False,,[],0,0,6678296914785.871,4993611072261.276
0xbEBD2D3593Ac5755e41e220059aD8B5271F75e44,11570297218985,11570297218985,False,,[],0,0,6678246007843.914,4993573007246.759
0x0d4e0E791678f82A92A77152a9ab8F484b675320,11569302820434,11569302820434,False,,[],0,0,6677672052134.071,4993143839208.226
0xBE158b0a16161e7B6fad1fEe525093EE68eDD9d2,11569302530402,11569302530402,False,,[],0,0,6677671884730.848,4993143714034.607
0x66cf025b0Bd15Fa1226e77d7AA00FEaF87C17a8c,11568394997278,11568394997278,False,,[],0,0,6677148066772.879,4992752035858.549
0xC0881B0e771Eff5583A7Df530F5C22E91c8d1Efb,11568394766658,11568394766658,False,,[],0,0,6677147933661.598,4992751936326.291
0x517f9bbA3fCB05CCbECa7133d16EF436f7ABA877,11568393271168,11568393271168,False,,[],0,0,6677147070481.514,4992751290894.428
0xFF0ab4412C14753726cbcF07735A1fCF3c59af79,11568233949374,11568233949374,False,,[],0,0,6677055111725.865,4992682529911.462
0x37c79Aa04207ce8b44433bb950A8144D80A46943,11567311314168,11567311314168,False,,[],0,0,6676522577015.257,4992284333895.144
0x2b6b92aA8A27675A77B765A47329BE8DC21be81B,11567237456621,11567237456621,False,,[],0,0,6676479947266.075,4992252458045.621
0x85924e1c5a610fC2C005918FaE538D3648F1e836,11566400963994,11566400963994,False,,[],0,0,6675997133087.569,4991891439921.031
0x97e9d406715A4C1bE4b377FEA71C4a653a7f21f9,11565245934734,11565245934734,False,,[],0,0,6675330463130.994,4991392945990.741
0x84047AeF194D84882bba4249f4350F76FdC1220d,11564323225217,11564323225217,False,,[],0,0,6674797885528.908,4990994717902.869
0xD30F8B07C32e6031445d14eC9d79697A970D2FC2,11564251130085,11564251130085,False,,[],0,0,6674756273025.933,4990963602686.182
0x40ecc5E5A0a5DeB986D1c60B73c6e1BdBBCc167C,11563413844184,11563413844184,False,,[],0,0,6674273000978.556,4990602242196.002
0xF0A94837d09e413B6142801Cef864493Ac596731,11563413135472,11563413135472,False,,[],0,0,6674272591917.924,4990601936326.148
0x3a9B5579663594B080134d04158f24af15a5325F,11563324990737,11563324990737,False,,[],0,0,6674221715763.796,4990563894332.836
0x43ACA6D11dbf10414fffF1eaabf4bA6b1dc5bF2E,11563255519269,11563255519269,False,,[],0,0,6674181617610.304,4990533911451.601
0x686Bdd3E98b07714cF12cb27d42373657F0EaF23,11563254428867,11563254428867,False,,[],0,0,6674180988242.479,4990533440849.861
0xF467225BbC737a222F5B884213ef24Bf964d7464,11563253225315,11563253225315,False,,[],0,0,6674180293565.739,4990532921414.218
0x525946Dc3bdBc911857A682c6eE33f0b7d2084Ac,11553358073538,11553358073538,False,,[],0,0,6668468922751.226,4986262316962.056
0xAE4510E09F975A81f4F23438134d26080BFcc740,11543495053603,11543495053603,False,,[],0,0,6662776098076.15,4982005580148.369
0xDa31D5E8b6C1Ac43271113b71aa1852fAfF7aeb1,11543494881553,11543494881553,False,,[],0,0,6662775998770.816,4982005505894.076
0x111B1031279f0465188E491cAc63a5A2f6bf576D,11543398205776,11543398205776,False,,[],0,0,6662720198594.764,4981963782026.37
0x52129419b3A4CfF1Daf33A25471F70cc551fE1E6,11543333321616,11543333321616,False,,[],0,0,6662682748184.088,4981935778960.948
0x38Ed35875187aCD25816f8eaFB6bF41158e2ADAd,11533534528667,11533534528667,False,,[],0,0,6657026994606.213,4977706761585.886
0xE7279a58dAA539353cB21e0E5de85E974E0E4E04,11533534255655,11533534255655,False,,[],0,0,6657026837026.743,4977706643757.854
0xEa4e9A499eF3D50a798D4bCf6Ee35B5D41f0Fffd,11533375388965,11533375388965,False,,[],0,0,6656935140952.027,4977638079191.194
0x4E4eEB5d100551c2A2d351E39F476d9b98b7F0Ea,11513526307257,11513526307257,False,,[],0,0,6645478473230.622,4969071502485.363
0x6d0401ab7e8f9187811ecc5ECa5Cbc250957dfA5,11503494273299,11503494273299,False,,[],0,0,6639688095553.838,4964741821662.795
0xa5060291Af25A5B7cda0D883b7cC37608ecf9bED,11493536037146,11493536037146,False,,[],0,0,6633940313143.821,4960443990905.966
0x78D61E826E8e5143e27f335F9f4143b961BDe90F,11473775908707,11473775908707,False,,[],0,0,6622534988253.316,4951915805145.032
0x007b83C0644291E8E4B155C815a0546219ee03e5,11473775798479,11473775798479,False,,[],0,0,6622534924630.949,4951915757572.221
0xacc2FF665c9DcA259B02d08B05daA2a81D12Af77,11473689418219,11473689418219,False,,[],0,0,6622485066912.034,4951878477100.81
0x4a12dA7890726516451C49f9b2aC5497E3152A34,11473616518768,11473616518768,False,,[],0,0,6622442990165.137,4951847014751.669
