User,LP Balance,LP Balance - withdrawn,is_contract,contract_type,events,withdrawn_eth,withdrawn_aleth,eth_to_redeem,aleth_to_redeem
0x708796e46B7204FbBDa072FE6980991F1B99C392,100843340688536,100843340688536,False,,[],0,0,34306122762965,66775378446778
0xa5b7891cfebDCf04B62Ede5D68E7cE524d4Cdc86,100843340651913,100843340651913,False,,[],0,0,34306122750506,66775378422528
0x02Fa32A94F034379673d949EBfa0C280F8403B5b,100839877826639,100839877826639,False,,[],0,0,34304944724192,66773085445455
0x2b749d044E42cf7974a3d7DAc16b39B5d88Fe0ce,100825404183527,100825404183527,False,,[],0,0,34300020903005,66763501441298
0x64A778e38Dd49064D66a426D2dd752d78463543b,100760597540362,100760597540362,False,,[],0,0,34277974185383,66720588462676
0x46b4d316792344d4f1f54D20C4eAd3a8fd59F219,100760597275154,100760597275154,False,,[],0,0,34277974095161,66720588287063
0xfd35624baf2F0b3755b7CfbeFEC7bF62f9761702,100759642311483,100759642311483,False,,[],0,0,34277649223923,66719955939304
0x4820e8F84B94428aBAfEb4Ec43983DE3bdFf8e3B,100759566579795,100759566579795,False,,[],0,0,34277623460590,66719905792094
0xc22E2e7f7714Bb08ced43e0a41B2dB13F45e715b,100759566557130,100759566557130,False,,[],0,0,34277623452879,66719905777086
0x398e792451c8C986e88E0cBf6b9f46fD698BF3ac,100759566534464,100759566534464,False,,[],0,0,34277623445169,66719905762077
0xcBf248983d465dA9cF6353Dfe09FB34C90fFF7fF,100759566511798,100759566511798,False,,[],0,0,34277623437458,66719905747069
0x543F3B7233F461935255ba32F71b9D910F91f6A0,100759566489133,100759566489133,False,,[],0,0,34277623429747,66719905732061
0x892955812b9EB88E7Fe01c4B8748F103EC5389FF,100759566239808,100759566239808,False,,[],0,0,34277623344929,66719905566965
0x33A924165E1F2bE5142FD19d1b2f091CB23bfd3F,100759566146878,100759566146878,False,,[],0,0,34277623313315,66719905505430
0x1b7a0DA1D9c63D9B8209fa5cE98aC0D148960800,100759566072823,100759566072823,False,,[],0,0,34277623288122,66719905456393
0xcBE1532F6635710e8FC805b0D1a8c4e72990bEFE,100759566045624,100759566045624,False,,[],0,0,34277623278869,66719905438383
0x5189bd02E3631c29bf3B49c4A92c9aE6ccC2c8A8,100759409549142,100759409549142,False,,[],0,0,34277570039979,66719801811195
0x1400e81DD092aa65B183Da12259CC333fE8f645E,100754448036622,100754448036622,False,,[],0,0,34275882171882,66716516449227
0x867DF8AE5fBe11bDEb0C6Ca5f116dBb8A57b51D3,100745307223560,100745307223560,False,,[],0,0,34272772538138,66710463682159
0xdddA9CBFd063E947D23802138bb3a0dBD320385e,100741581549991,100741581549991,False,,[],0,0,34271505092871,66707996654978
0x9de2FF856d00941F328EdBC58F0ba3fFF10f6116,100738272787978,100738272787978,False,,[],0,0,34270379477684,66705805693888
0x2ec48F301c6d99217ccFa3209beB7e192533d504,100709446829912,100709446829912,False,,[],0,0,34260573110209,66686718025374
0x97774b62789CcCBa78940C024aDf2a69006E376c,100680974139795,100680974139795,False,,[],0,0,34250886921752,66667864280099
0x98F93AD29d4Fe210b9D33E910335C88C333db87A,100680025174378,100680025174378,False,,[],0,0,34250564091073,66667235904200
0xb0555a0F25fA35f9BB80D519c36BE9E9ff45aC07,100678257985767,100678257985767,False,,[],0,0,34249962907207,66666065725907
0xe67d3b0BDfd1D853FBcE6C0898b464e332a67B18,100678257964872,100678257964872,False,,[],0,0,34249962900099,66666065712071
0xb577dFca930c6639D0a18BfF708D2F65ed24fF0e,100678256089072,100678256089072,False,,[],0,0,34249962261966,66666064469974
0x08F236c3050E73f25f7FB828e2311EACb7aF8f5B,100678256068177,100678256068177,False,,[],0,0,34249962254858,66666064456138
0xf6261D145Ec7676DC0E55424B679403F1Ca89640,100677307667128,100677307667128,False,,[],0,0,34249639616173,66665436453946
0x1A97933f5fF25BC7849cef61ADdB20d598C5613C,100665045452891,100665045452891,False,,[],0,0,34245468105947,66657316790410
0x94E4e07074D1cD970723C7A66E7688c32DFdEfa7,100665023470516,100665023470516,False,,[],0,0,34245460627713,66657302234353
0x430FB31c133161162278d9271cDd15DD1925e2dd,100665023449883,100665023449883,False,,[],0,0,34245460620694,66657302220690
0xE5Ad76F97CFB51344238C5f1b2408d217BC36694,100664995644347,100664995644347,False,,[],0,0,34245451161466,66657283808714
0x75Dd1bB13c6A9b90078144532Ef5ea241BAD90b8,100661811170278,100661811170278,False,,[],0,0,34244367828074,66655175147303
0x8306D7B380AdA3F71b1d0B53b39F9d8319C08832,100657159457380,100657159457380,False,,[],0,0,34242785351406,66652094925177
0x15c27ED229C6C345748603EA5DD53F6eb18B7Eb7,100656909295701,100656909295701,False,,[],0,0,34242700248342,66651929275758
0xb0dDAB71AE6881E22891666Ce1849C6839ffCDc8,100653772853967,100653772853967,False,,[],0,0,34241633255178,66649852419891
0x466064ab0366a325d34926321958C7068708a1AE,100653772793286,100653772793286,False,,[],0,0,34241633234535,66649852379710
0x464F27C7c5983541B3C6CD1cd0fe264A48a1271D,100652751049367,100652751049367,False,,[],0,0,34241285645174,66649175812111
0xF98bA4e9C697b61539Ee00f982cdFB9f241F4238,100652468419088,100652468419088,False,,[],0,0,34241189496544,66648988662978
0x6D6B6FE1450D471d707dDEafc73F96fD7B84B209,100651847699759,100651847699759,False,,[],0,0,34240978332640,66648577641607
0x139574b23f907867D9661510B64b2Ea27d202af8,100650281880333,100650281880333,False,,[],0,0,34240445653010,66647540803834
0x489D69939b4Aca357f630055e351A81F1Fbb7Fb6,100648009685274,100648009685274,False,,[],0,0,34239672669865,66646036225704
0x4420aCB8F341c8165FF46255e8372D5684DF53AE,100645947812184,100645947812184,False,,[],0,0,34238971236623,66644670916354
0xd4c0C627684003d72639B856BB62a937293e5C87,100645947792196,100645947792196,False,,[],0,0,34238971229824,66644670903119
0xA8C925EF7C8a4d11CF59651328D5160D6b341407,100645947762632,100645947762632,False,,[],0,0,34238971219766,66644670883543
0xFe95B3f443B57d04718767735DB3EB7048B2337F,100645947662693,100645947662693,False,,[],0,0,34238971185768,66644670817366
0x1092344BD96F351a00D07e75fa4974076342b779,100645895995259,100645895995259,False,,[],0,0,34238953608907,66644636604770
0x8847EBaaf29A18396e49191602f8d8D141b98aa7,100645895975272,100645895975272,False,,[],0,0,34238953602108,66644636591535
0xA42fc4cA35DBE3c9c529c6509445Fe7664E22bb9,100645895955285,100645895955285,False,,[],0,0,34238953595308,66644636578301
0xC357236Ed6f97F3810127A345E084ba1f06aBAAf,100645846070762,100645846070762,False,,[],0,0,34238936624980,66644603546294
0xB5526cefB46E8f574c1704D48657711eAeC646Da,100645846050778,100645846050778,False,,[],0,0,34238936618182,66644603533061
0xE41e2e8813FfBb2151F34944f563585644FD206B,100645770556612,100645770556612,False,,[],0,0,34238910935652,66644553543132
0x80D94B1019a6F2E0674b8807363eD7ca2e5A2C46,100645770536628,100645770536628,False,,[],0,0,34238910928853,66644553529899
0xe408F784458eA8BECF9F12872eA78f10e06cfBA8,100645678392093,100645678392093,False,,[],0,0,34238879581997,66644492514604
0x08b7Ab9bbC3a07cF7f75b4aCEC5b536b7e040Cfc,100645548408084,100645548408084,False,,[],0,0,34238835362445,66644406443165
0xd9e438A14bCd8b22782f8C8348F5690f3a31289c,100645548388107,100645548388107,False,,[],0,0,34238835355649,66644406429937
0xC23F78C43b810f3A29168d5652C34f387D44dda3,100642725455267,100642725455267,False,,[],0,0,34237875015780,66642537170079
0x80bb6FAa87B9Ae4F5f6E192eb497400B859c4f15,100642725435375,100642725435375,False,,[],0,0,34237875009013,66642537156907
0xAb5033097D6dFcbb4F0218c3670FEEdb8BF27eAa,100642725415484,100642725415484,False,,[],0,0,34237875002246,66642537143736
0xB3430b686daA829162D2aba22C815Ad3B5882f00,100641879074633,100641879074633,False,,[],0,0,34237587083649,66641976722688
0xC9652D991e1B66Ff7cD9054Ec075E256Aff0cBE5,100634422367642,100634422367642,False,,[],0,0,34235050369736,66637039119195
0x205e54D648157A77efDA3d4d9a031Afa093194C5,100624956453009,100624956453009,False,,[],0,0,34231830138957,66630771079802
0xcF9225A613a03D405A1b8182FfCDEF9682fb59EC,100624956368065,100624956368065,False,,[],0,0,34231830110060,66630771023554
0x154d455D70Dfe6c8E2987946fdA471DA30cBeD03,100624956238822,100624956238822,False,,[],0,0,34231830066093,66630770937973
0x078B8Ff955e3cf77550Bf2f2eDFc0AAcbc29ADc6,100624823751998,100624823751998,False,,[],0,0,34231784995102,66630683209247
0xa8204bD4ee832E2fBF87B35b51A3DBA7Bf8B5787,100624226557579,100624226557579,False,,[],0,0,34231581834190,66630287765353
0x4872A286645a3733Daff9aBC1D196Fd4704B5C9B,100624218654373,100624218654373,False,,[],0,0,34231579145581,66630282532092
0xA2DE8A1234edaC229bf30FEC1a95ccFB3af69cd8,100624218056598,100624218056598,False,,[],0,0,34231578942222,66630282136263
0x1CBD934Eaf49FE310Ba4E27606029c9dEF0168E3,100624218005531,100624218005531,False,,[],0,0,34231578924850,66630282102448
0xff879CA9C84D976dB7E0180436e3a689eD70E1D2,100620933753818,100620933753818,False,,[],0,0,34230461647877,66628107371330
0x3e181083A405B2fC93322895d4848e63040Fa63f,100620933541371,100620933541371,False,,[],0,0,34230461575604,66628107230654
0x89d67EeF9FeC1Df2403851dFF42308D0BcE3D6Ce,100620818584701,100620818584701,False,,[],0,0,34230422468236,66628031109861
0x2d040D4747a71012007b905917CB4Aa061d6e631,100611145100997,100611145100997,False,,[],0,0,34227131624069,66621625624572
0x1740735D7ff5790024d6bcaa69589b14B2C394E9,100611144657864,100611144657864,False,,[],0,0,34227131473318,66621625331143
0x1BDa0a00d113eee140757AA5603c7ccA15295153,100611144589113,100611144589113,False,,[],0,0,34227131449930,66621625285618
0xD512e0AeeA0228a35253ECE18e40192E434C61fd,100611144305924,100611144305924,False,,[],0,0,34227131353591,66621625098099
0xE51104da7e246d30111Cc83F396C37515765B139,100611076934634,100611076934634,False,,[],0,0,34227108434400,66621580486890
0x36Dd77F64A2Cd3605f47FDE256db39062eE23420,100586959786689,100586959786689,False,,[],0,0,34218903967626,66605610848537
0x66b279A073847948893f95413ab1A74c1e51b874,100586959745629,100586959745629,False,,[],0,0,34218903953658,66605610821348
0x519dB92F9dB437A75a6Cc1733e451AE0bd39B0AC,100543491881237,100543491881237,False,,[],0,0,34204116523155,66576827729919
0x08fc9477fE3819126b941cA3FdF9fcCf6C801F66,100527092351189,100527092351189,False,,[],0,0,34198537530162,66565968462288
0x53d09055E5B96B676816b1bCBBc20fF00df6F8Ab,100512256337800,100512256337800,False,,[],0,0,34193490433416,66556144507609
0x13224F6760C29f4Da18ee3Fc5436e64010f0c1b0,100493641634015,100493641634015,False,,[],0,0,34187157855490,66543818419625
0x4d04a3Bfd8D9EEC765412CB03a3020215ea58156,100493641474612,100493641474612,False,,[],0,0,34187157801263,66543818314073
0x1FC94C42ed185BfdB26881b59f2A2948B3354aBA,100493482159865,100493482159865,False,,[],0,0,34187103603621,66543712820716
0x7cD9fF84ABF2B23E825154Aca2A62fAfe185Bd5E,100493482145378,100493482145378,False,,[],0,0,34187103598692,66543712811123
0x3AB7Fcd5798713A03887661dc495B5f82092feAB,100492104469699,100492104469699,False,,[],0,0,34186634924106,66542800556390
0xEadAa45fC7e8912d8AabF415205830f6b567610b,100492104306171,100492104306171,False,,[],0,0,34186634868475,66542800448107
0x73165a7BF621F466C63F6A0c8F08e969772c2a6D,100492104291719,100492104291719,False,,[],0,0,34186634863559,66542800438537
0x321614602Ff49B672287e670ee361AB94865ebcb,100492101242234,100492101242234,False,,[],0,0,34186633826147,66542798419261
0x5e6A70BcE4f53A3f56E9047F1378d8Eba6eCf79B,100489182504425,100489182504425,False,,[],0,0,34185640894171,66540865720280
0xbBAe3591144357F6Ca3d87cf1B8e1b07A03116Be,100485615978349,100485615978349,False,,[],0,0,34184427589648,66538504075705
0x28D59cDC5cb8BaD8f348c05448E2FC090D8D9601,100446469470452,100446469470452,False,,[],0,0,34171110251126,66512582454487
0xc293Bb411caDaFb8badEc8Cfe91D56ACE3b408E3,100445843630863,100445843630863,False,,[],0,0,34170897345349,66512168042637
0x5b49E6965Be107636b1c4e5045D5F36F7ef1897b,100445068300905,100445068300905,False,,[],0,0,34170633584108,66511654642833
0xaE256cD2d13353e549d09aEA8D4105c8d1cc09d8,100445068287635,100445068287635,False,,[],0,0,34170633579593,66511654634046
0x31c5640258BbDa28c421f9d102e0966BD581C39c,100418600042477,100418600042477,False,,[],0,0,34161629287773,66494128170968
0x5f1bF06BA6aeB4396f04745121f6C420bfa2a588,100418600025220,100418600025220,False,,[],0,0,34161629281902,66494128159541
0xbbc64b125d9582ac40850F81016EEDAbDF69aC02,100406931712813,100406931712813,False,,[],0,0,34157659812474,66486401759647
0xceC771B3AB9204c4EB0B731111658e7C8bA539cF,100406905311812,100406905311812,False,,[],0,0,34157650831058,66486384277711
0x9ec14a04Cb7822b56BEf9D46357604b6F3A673CC,100402280448374,100402280448374,False,,[],0,0,34156077488369,66483321834477
0x150b7e512654167f92D27B3f0F5fb14F131184EA,100379169595337,100379169595337,False,,[],0,0,34148215355321,66468018533860
0x59070F02Fa3693Bb7af1A41e80cC0aE3f1509E4b,100379169579341,100379169579341,False,,[],0,0,34148215349879,66468018523268
0xbAAC5a60066184d4F52D5ded58ffc5F258fFE414,100376304844649,100376304844649,False,,[],0,0,34147240789345,66466121583501
0xAcFEa5Dd8FB15D893FEF331391c8DF21Df719603,100371383906348,100371383906348,False,,[],0,0,34145566724282,66462863088541
0x9FF38559bff25022f27Dd4d469Fd4561eAA816B7,100366538914190,100366538914190,False,,[],0,0,34143918495508,66459654882796
0x3cFF25215E85B9cA0C07A7c1bA8643319Be80AA8,100361976703838,100361976703838,False,,[],0,0,34142366466913,66456633926522
0x8b31e0f7FAeD8de8f0A1DDA697750Ea923A93740,100358882213352,100358882213352,False,,[],0,0,34141313745238,66454584849489
0xb5F7220949635edcB7A0c149df197A748E3D2983,100357938517101,100357938517101,False,,[],0,0,34140992707089,66453959962671
0x803f859CE7874994fE9e94189202eF38e3c6E1Af,100356889784943,100356889784943,False,,[],0,0,34140635936539,66453265524285
0x7395987B2853E625bd12b43AeE453106089daD6C,100356889769728,100356889769728,False,,[],0,0,34140635931363,66453265514210
0xf4cFA4CeD07Cf430903c851603424041649C78C0,100356889754514,100356889754514,False,,[],0,0,34140635926187,66453265504136
0x2B840A936af74B20541Aa3BD820Bf488AF1A6715,100354058164634,100354058164634,False,,[],0,0,34139672641260,66451390511850
0xf3119222FefD46875391333Ed596246194717f70,100354057680005,100354057680005,False,,[],0,0,34139672476393,66451390190944
0x5dC506e8BF8CdD0Ab6faB477443BE1032a1a8539,100354057664755,100354057664755,False,,[],0,0,34139672471205,66451390180846
0x959740D1608c4124CEE7d1319D413F3348f221Ae,100354057627012,100354057627012,False,,[],0,0,34139672458365,66451390155853
0xF5D13B0477C1ca0722cf1eD8879CC3C26530c5e9,100354001128720,100354001128720,False,,[],0,0,34139653238084,66451352744411
0x29bCCe0253c52780452103BcF09C60d848bDD91d,100352025529769,100352025529769,False,,[],0,0,34138981154636,66450044563160
0x07bb98C1c3dBbDdBe0BEf1a8043F705EcC3D4273,100346183941478,100346183941478,False,,[],0,0,34136993891584,66446176441911
0xEab02859973E6b37025bd2f79ac048bC37cE6998,100344812067762,100344812067762,False,,[],0,0,34136527190780,66445268029061
0x34F9C0B11e67d72AD65C41Ff90A6989846f28c22,100344812052942,100344812052942,False,,[],0,0,34136527185739,66445268019247
0xA16878Bb974e7E0a9a1eeAe45aF80991a2a7800d,100344812038122,100344812038122,False,,[],0,0,34136527180697,66445268009434
0xFc7291E835409d4A1d66e6e2daB50A447212f3Cd,100336652270003,100336652270003,False,,[],0,0,34133751290838,66439864860347
0xFD5fE298cD5255BE0203B73A0C917B6736A27c06,100336652255422,100336652255422,False,,[],0,0,34133751285877,66439864850692
0xF232a4929942deCde4aB59c779f6B4393e64359c,100336652240842,100336652240842,False,,[],0,0,34133751280917,66439864841037
0x7d99513d132c0030cFE254Bb36fc2AEbf2A51831,100335292565616,100335292565616,False,,[],0,0,34133288729946,66438964505654
0xDbB9b22678dB779942d88B0c35489e33Ab685483,100334752294095,100334752294095,False,,[],0,0,34133104933762,66438606754364
0x285e36a6a0dEb70c83291d0AA02b4D20ba3ef907,100334752279579,100334752279579,False,,[],0,0,34133104928824,66438606744752
0x6b7Aa5D572fbCB67252165Def631305E00C49f7b,100334752236031,100334752236031,False,,[],0,0,34133104914009,66438606715915
0xcb4d5E7026C3F86348C80D918bA9E511295399f1,100334752221516,100334752221516,False,,[],0,0,34133104909071,66438606706304
0x13b3fF6f1d996eAf36022eA2a92669e1371E46d7,100334752206999,100334752206999,False,,[],0,0,34133104904133,66438606696691
0xbF923438A135a99712D4c4b3DB413a0817a90f99,100334752192482,100334752192482,False,,[],0,0,34133104899194,66438606687079
0xFAee289c8a5fe008c0CE4f9dad3FAF7aF014Bb93,100333856252385,100333856252385,False,,[],0,0,34132800107319,66438013422926
0xeb2913Edd64F88813C873Bf4320FC03C4e49bdcD,100333856237889,100333856237889,False,,[],0,0,34132800102387,66438013413327
0xaecE35fb29cE6bF63A753E0682363C77976c668B,100332189097364,100332189097364,False,,[],0,0,34132232954104,66436909483819
0x000566B53E028d21e104E4320dE61c2314ef4064,100303939780139,100303939780139,False,,[],0,0,36576043853267,71193681293081
0x0D8AA7066ae68e029D3097e2241AB739aD058fd7,100057365207557,100057365207557,False,,[],0,0,34038739997231,66254929502565
0x4E402F530f7B4EFD2c4D7227F5Ec2c9e4Ca2897E,99999999999999,99999999999999,False,,[],0,0,36465211569395,70977951064667
0x29fCA5052dA9b93b2b25809135022EC367355995,98833434917893,98833434917893,False,,[],0,0,33622368400616,65444480267874
0x391E7c51A8F57fbad8320cc9b3C95D2AC41617c2,92216766828839,92216766828839,False,,[],0,0,31371429209242,61063124863674
0x60865244d168F8Adc2c5AFE6BE135094B19c5C77,92013854053674,92013854053674,False,,[],0,0,31302399856114,60928762224943
0x35AdE8A6D14eC4b4e074179fadcCc6ffe6Ec7e1d,91955030395327,91955030395327,False,,[],0,0,31282388503547,60889810996028
0xa0aF30fC01f81678edfB656Ea13D5EdcE7431C16,91731214837457,91731214837457,False,,[],0,0,31206248185781,60741607173375
0x2AAbA937786bD2725aCE39F3D26Ee37f5B88f2Dc,91514668101329,91514668101329,False,,[],0,0,31132580664824,60598216542347
0x524C8DD48e8605f19f6fe21fe9524b4dd6DC86C5,91508975032761,91508975032761,False,,[],0,0,31130643927030,60594446766320
0xE8B65b125afd293cdB2b496C4035EBF63E4D56a9,91128993087124,91128993087124,False,,[],0,0,31001377014751,60342834334110
0x68D17b7B18E06FA89e7e24b8Aa60171BC3A66316,90890261957831,90890261957831,False,,[],0,0,30920162535213,60184753875879
0x7230D59F056160b5bD420711F58765c2F34f51ba,90882673769675,90882673769675,False,,[],0,0,30917581092426,60179729209576
0xf11825D67355f7A513D09C2F4ff74c43274F7f52,90879119294764,90879119294764,False,,[],0,0,30916371887616,60177375544915
0x12FEa79122404634A03Df7Ce08e984E6C128FC21,90878609183551,90878609183551,False,,[],0,0,30916198351736,60177037764858
0x223Ff7cDDa3c230A28b684dD51C15ef250086e53,90866483634712,90866483634712,False,,[],0,0,30912073334018,60169008596972
0xa059924c9EB2EA5899586d47eF507deF5639aA83,90850811940711,90850811940711,False,,[],0,0,30906741945206,60158631280129
0x129772a5C7412a3e2C2D36465D4a1b420a2f6BA7,90849820845593,90849820845593,False,,[],0,0,30906404782330,60157975007230
0x03F3d950Dd345F8996C2c66c4b1d784Cf77b1298,90848992465277,90848992465277,False,,[],0,0,30906122973768,60157426479100
0x12b581d51C95aD0Bb8824e31cE588df0429a5c0c,90765520900236,90765520900236,False,,[],0,0,30877726594414,60102154159608
0x1AcB8695bDF591e8cCf2886F32287a15b65a87CF,90592056241157,90592056241157,False,,[],0,0,30818715262097,59987291163419
0x3FF6517C30BD615d0A3c51EF2460F1886625C900,87852282590993,87852282590993,False,,[],0,0,29886665505082,58173096779347
0x5ECFa1580D2C080d7ED1ccb602f567390bACC53d,83576478145945,83576478145945,False,,[],0,0,28432069978985,55341789743771
0xD59F93442C4760332F2ADaC218Be97cdC8c7B633,83273892141961,83273892141961,False,,[],0,0,28329132566081,55141426538915
0x321dcBB52282DFB4304d12e431c095095e1d8807,82811028465916,82811028465916,False,,[],0,0,28171669931618,54834932357681
0x9e13531A88A635508BA592825da5fD8149Dc6e2E,82600260765018,82600260765018,False,,[],0,0,28099968393647,54695368427176
0x7B691713dc6cd2b49Bf08f543bCBebBBF540e343,82562200752912,82562200752912,False,,[],0,0,28087020672570,54670166250267
0x57fb3f4b027fbaDbd8d20Eb5E48feb1e2b02DF30,82537303654693,82537303654693,False,,[],0,0,28078550872759,54653680152678
0x7bE9349EC666AbdFd574b320fBC3259BdF681476,82063807608100,82063807608100,False,,[],0,0,27917471188257,54340145540591
0xd50eF0e3b8D6d920a6c898aA139D038e014bA4A9,81822189997503,81822189997503,False,,[],0,0,27835274750156,54180153742652
0xF2398a92aF4619843A08e3C34e5A23918EB4cD5A,81804730761846,81804730761846,False,,[],0,0,27829335253530,54168592770351
0xFBD079d71e751A431c3015c950812d8cD150ac99,81804730688426,81804730688426,False,,[],0,0,27829335228553,54168592721735
0x3a66F923e59E969609CD24Be579084e363cab0Df,81804730615002,81804730615002,False,,[],0,0,27829335203575,54168592673115
0x9999990bc03C67E331C92fd9275F8dBf2354C723,81804730541580,81804730541580,False,,[],0,0,27829335178597,54168592624498
0x55aAd92Db82a7Cd81eA3B35cA8Fbc85bED1f0152,81785353868109,81785353868109,False,,[],0,0,27822743384491,54155761983473
0xf9c12c37269EF3De90E5830EE10508eA20079b04,81785353700847,81785353700847,False,,[],0,0,27822743327589,54155761872718
0xe4775ec96b072f77D613b6A9442dBba98237bc5b,81710972928779,81710972928779,False,,[],0,0,27797439565533,54106509198519
0x7102BDdb8c8f973Cad87Ac914592ecDE3425F5f1,81692546279349,81692546279349,False,,[],0,0,27791170962240,54094307634382
0xA38092428628b7f1507FfB77624b4760732c7A28,81549678228970,81549678228970,False,,[],0,0,27742568359017,53999704777447
0xd3AcDf807092AB86c2807Aba365A7787D7837925,81549678179523,81549678179523,False,,[],0,0,27742568342196,53999704744705
0x97B0Cc98BB9FAAD67b375E21f41612bFF4ff0D52,81546457351500,81546457351500,False,,[],0,0,27741472641470,53997572010816
0xf490cb852741670675B30583d3039f2798883C45,81546457302184,81546457302184,False,,[],0,0,27741472624693,53997571978161
0xb4F5fd6f698f939A172aBE5CC5972a4d3Af0845d,81546457252867,81546457252867,False,,[],0,0,27741472607916,53997571945504
0x2E2d09BE49979BcF0F165ff0AA9fd64896efc547,81538857925814,81538857925814,False,,[],0,0,27738887375763,53992539903364
0x2C76d68bcaf80Dd65196edb95C779143c174D33d,81538857685367,81538857685367,False,,[],0,0,27738887293964,53992539744147
0xfC280e2233030025a09fEDc5314A241C40283bE8,81512111340020,81512111340020,False,,[],0,0,27729788394615,53974829131623
0xcB87186061C7AFbDC45141F43f24c736F861641e,81512110441933,81512110441933,False,,[],0,0,27729788089093,53974828536937
0x60d620c18aaA9b12DBBFc6FF5597B9251B3f58c3,81345516370418,81345516370418,False,,[],0,0,27673114077404,53864515033869
0x2E31bD290416f095Db77C56cb2a2CE7ea4511872,81340472516845,81340472516845,False,,[],0,0,27671398197518,53861175148173
0x0A4c625D84aC9F3c784ed8C34535f87284F1FB4C,81258722184633,81258722184633,False,,[],0,0,27643587368230,53807042576460
0x3b7AAAC66801dFfC9Da1b806f5e7C8c124b4EEAa,81258722143527,81258722143527,False,,[],0,0,27643587354246,53807042549241
0x480c409504F2f7F28592cB5A2bf40e663311780F,81258721913857,81258721913857,False,,[],0,0,27643587276114,53807042397160
0x00Dc4fD9141720df2535fef8c340305d842F34a8,81179724221428,81179724221428,False,,[],0,0,27616712873541,53754732539391
0x7525f8868C8b2DaB5557A18f9bA6acf711Ad3b8c,81023028544349,81023028544349,False,,[],0,0,27563406218906,53650973450626
0x91da5035719Ff83B051a8C58395A21b1d3e14924,81008751692812,81008751692812,False,,[],0,0,27558549344688,53641519755836
0x99ae96D1Ba5d95ABDfD9176949a210A622Dd2F46,81006140905810,81006140905810,False,,[],0,0,27557661175189,53639790972469
0x8597a0b35495b7750072aa05c1033f0D2c9bfc89,81005558259940,81005558259940,False,,[],0,0,27557462963580,53639405162179
0x5B191F5A2b4A867c4eD71858dacCc51FC59c69c0,81003549370452,81003549370452,False,,[],0,0,27556779554949,53638074936952
0x850025c79888Ebb55f2Ecbcf94f72c6626360099,81002390844003,81002390844003,False,,[],0,0,27556385433232,53637307796141
0x8a1B73A88E1854Dd3EeBEe4354Bd4DbA23861E3A,80990560413425,80990560413425,False,,[],0,0,27552360812459,53629474046549
0x88CFaa6414BDfFd15d78CdDDbB54B1Ab99886C53,80986597750081,80986597750081,False,,[],0,0,27551012745108,53626850091981
0x06b1891a5115897B510add1da19519Ae526CF2B2,80978502079307,80978502079307,False,,[],0,0,27548258660669,53621489386197
0xEE66527ABd321220C483c4f38Aa5180638DF112E,80978009926829,80978009926829,False,,[],0,0,27548091234211,53621163497866
0x7C268EfC98762EDaCB318c1226FB73A5b5b7cF95,80794819888691,80794819888691,False,,[],0,0,27485771403329,53499860652871
0x1B21d9F9FfCF8c5455259F60FD76092a1A558403,80784599774489,80784599774489,False,,[],0,0,27482294599704,53493093205571
0xe448d9D70eFe95714e38d210E58d458dab0A77d5,80784599032098,80784599032098,False,,[],0,0,27482294347148,53493092713983
0x4a818a5771fA4E2191e26aF1151bBDAf547985BF,80783617718662,80783617718662,False,,[],0,0,27481960511924,53492442918214
0xD6e3Df580EbEf6c6fe979Fe2E2a9C6edbd5445Df,80783617467543,80783617467543,False,,[],0,0,27481960426496,53492442751931
0x7e5Ed450eeC3b51c447c3Af37498796e045F023D,80783617447250,80783617447250,False,,[],0,0,27481960419592,53492442738493
0x52f5281Eac802D694d9ca6107c0D84570336Ad33,80781842925567,80781842925567,False,,[],0,0,27481356741072,53491267704464
0x134729ef1C3252FC61d7484f275267d7D1138BdF,80781457395492,80781457395492,False,,[],0,0,27481225586729,53491012418230
0xdb713C0B4DDd6e7A466236C0cbfeBc5e79e8C3E9,80781089819472,80781089819472,False,,[],0,0,27481100540216,53490769020623
0x0d01b7ff2b2544529EE092240d40605175660726,80781089799250,80781089799250,False,,[],0,0,27481100533337,53490769007232
0xDabc8cd2C02e23E0Da080796849D5daDAfE473F7,80780985918749,80780985918749,False,,[],0,0,27481065193996,53490700220739
0xfe2f5b3dCd516B54545bE5AD62c5C1B2bcb7aada,80780985898529,80780985898529,False,,[],0,0,27481065187117,53490700207350
0x788b475a0146E770070f20514Ad57Fbd2665A135,80776287974364,80776287974364,False,,[],0,0,27479466989734,53487589385536
0x30bE61A4932E6656F69814209c67e3C2C9cC2988,80776287954310,80776287954310,False,,[],0,0,27479466982912,53487589372257
0x55A1CD90c5FB0DD3abE513f547Ed8068D960d3B4,80776287934257,80776287934257,False,,[],0,0,27479466976090,53487589358978
0x361e4012eA411E449dB874cDc6CF165fB6459CB4,80770207654180,80770207654180,False,,[],0,0,27477398511943,53483563183324
0xd5De76CeE426690Bf11A90ebf50a71131648B6a4,80770207634051,80770207634051,False,,[],0,0,27477398505095,53483563169995
0x22770F5150aDe65e3131B3373d334153e6B0fe0D,80766875133981,80766875133981,False,,[],0,0,27476264814405,53481356490289
0x01717b7ee44c3723B4803a11ee843b697CE6C103,80757588953721,80757588953721,False,,[],0,0,27473105727867,53475207465505
0xE9E20bd38bfc5Df4BdB1846E16C36e23aFd0C347,80757503540973,80757503540973,False,,[],0,0,27473076671112,53475150907794
