,User,ETH before hack,alETH before hack,% not recovered by user,is_multisig,ETH to recover
489,0x3AB7Fcd5798713A03887661dc495B5f82092feAB,3.418663492410656e-05,6.654280055639059e-05,100.0,False,0.00010067216057982609
490,0xEadAa45fC7e8912d8AabF415205830f6b567610b,3.41866348684756e-05,6.654280044810735e-05,100.0,False,0.00010067216041600509
491,0x73165a7BF621F466C63F6A0c8F08e969772c2a6D,3.418663486355914e-05,6.654280043853766e-05,100.0,False,0.0001006721604015272
492,0x321614602Ff49B672287e670ee361AB94865ebcb,3.418663382614799e-05,6.65427984192619e-05,100.0,False,0.0001006721573465783
493,0x5e6A70BcE4f53A3f56E9047F1378d8Eba6eCf79B,3.4185640894171465e-05,6.654086572028095e-05,100.0,False,0.00010066923337913878
494,0xbBAe3591144357F6Ca3d87cf1B8e1b07A03116Be,3.418442758964818e-05,6.653850407570593e-05,100.0,False,0.00010066566046276163
495,0x28D59cDC5cb8BaD8f348c05448E2FC090D8D9601,3.4171110251126014e-05,6.651258245448787e-05,100.0,False,0.00010062644381434986
496,0xc293Bb411caDaFb8badEc8Cfe91D56ACE3b408E3,3.4170897345349346e-05,6.651216804263759e-05,100.0,False,0.00010062581685341662
497,0x5b49E6965Be107636b1c4e5045D5F36F7ef1897b,3.4170633584108016e-05,6.651165464283338e-05,100.0,False,0.00010062504013426595
498,0xaE256cD2d13353e549d09aEA8D4105c8d1cc09d8,3.417063357959366e-05,6.65116546340464e-05,100.0,False,0.00010062504012097217
499,0x31c5640258BbDa28c421f9d102e0966BD581C39c,3.416162928777319e-05,6.64941281709683e-05,100.0,False,0.00010059852445149868
500,0x5f1bF06BA6aeB4396f04745121f6C420bfa2a588,3.4161629281902486e-05,6.649412815954124e-05,100.0,False,0.00010059852443421077
501,0xbbc64b125d9582ac40850F81016EEDAbDF69aC02,3.415765981247458e-05,6.648640175964718e-05,100.0,False,0.00010058683521517678
502,0xceC771B3AB9204c4EB0B731111658e7C8bA539cF,3.415765083105871e-05,6.648638427771113e-05,100.0,False,0.00010058680876687194
503,0x9ec14a04Cb7822b56BEf9D46357604b6F3A673CC,3.415607748836912e-05,6.648332183447761e-05,100.0,False,0.00010058217561686333
504,0x150b7e512654167f92D27B3f0F5fb14F131184EA,3.4148215355321655e-05,6.646801853386067e-05,100.0,False,0.00010055902335509753
505,0x59070F02Fa3693Bb7af1A41e80cC0aE3f1509E4b,3.414821534987994e-05,6.646801852326861e-05,100.0,False,0.00010055902333907287
506,0xbAAC5a60066184d4F52D5ded58ffc5F258fFE414,3.4147240789345186e-05,6.646612158350142e-05,100.0,False,0.00010055615347151011
507,0xAcFEa5Dd8FB15D893FEF331391c8DF21Df719603,3.4145566724282383e-05,6.646286308854162e-05,100.0,False,0.00010055122371614817
508,0x9FF38559bff25022f27Dd4d469Fd4561eAA816B7,3.414391849550869e-05,6.645965488279682e-05,100.0,False,0.00010054637004300528
509,0x3cFF25215E85B9cA0C07A7c1bA8643319Be80AA8,3.414236646691328e-05,6.645663392652219e-05,100.0,False,0.00010054179965834094
510,0x8b31e0f7FAeD8de8f0A1DDA697750Ea923A93740,3.4141313745238486e-05,6.645458484948953e-05,100.0,False,0.00010053869962332064
511,0xb5F7220949635edcB7A0c149df197A748E3D2983,3.414099270708944e-05,6.645395996267132e-05,100.0,False,0.00010053775423620769
512,0x803f859CE7874994fE9e94189202eF38e3c6E1Af,3.4140635936539073e-05,6.645326552428537e-05,100.0,False,0.00010053670362499029
513,0x7395987B2853E625bd12b43AeE453106089daD6C,3.414063593136305e-05,6.645326551421048e-05,100.0,False,0.00010053670360974803
514,0xf4cFA4CeD07Cf430903c851603424041649C78C0,3.414063592618737e-05,6.645326550413624e-05,100.0,False,0.00010053670359450678
515,0x2B840A936af74B20541Aa3BD820Bf488AF1A6715,3.4139672641260724e-05,6.645139051185064e-05,100.0,False,0.00010053386693114304
516,0xf3119222FefD46875391333Ed596246194717f70,3.41396724763937e-05,6.645139019094413e-05,100.0,False,0.0001005338664456457
517,0x5dC506e8BF8CdD0Ab6faB477443BE1032a1a8539,3.413967247120577e-05,6.645139018084605e-05,100.0,False,0.00010053386643036838
518,0x959740D1608c4124CEE7d1319D413F3348f221Ae,3.413967245836589e-05,6.645139015585378e-05,100.0,False,0.00010053386639255773
519,0xF5D13B0477C1ca0722cf1eD8879CC3C26530c5e9,3.413965323808493e-05,6.645135274441142e-05,100.0,False,0.00010053380979303526
520,0x29bCCe0253c52780452103BcF09C60d848bDD91d,3.4138981154636674e-05,6.645004456316006e-05,100.0,False,0.000100531830654317
521,0x07bb98C1c3dBbDdBe0BEf1a8043F705EcC3D4273,3.4136993891584166e-05,6.644617644191182e-05,100.0,False,0.00010052597859939609
522,0xEab02859973E6b37025bd2f79ac048bC37cE6998,3.413652719078077e-05,6.644526802906133e-05,100.0,False,0.00010052460426763382
523,0x34F9C0B11e67d72AD65C41Ff90A6989846f28c22,3.413652718573912e-05,6.644526801924798e-05,100.0,False,0.00010052460425278725
524,0xA16878Bb974e7E0a9a1eeAe45aF80991a2a7800d,3.4136527180697466e-05,6.644526800943462e-05,100.0,False,0.00010052460423794072
525,0xFc7291E835409d4A1d66e6e2daB50A447212f3Cd,3.413375129083805e-05,6.64398648603475e-05,100.0,False,0.00010051642984960736
526,0xFD5fE298cD5255BE0203B73A0C917B6736A27c06,3.41337512858777e-05,6.643986485069241e-05,100.0,False,0.00010051642983500025
527,0xF232a4929942deCde4aB59c779f6B4393e64359c,3.4133751280917705e-05,6.643986484103798e-05,100.0,False,0.0001005164298203941
528,0x7d99513d132c0030cFE254Bb36fc2AEbf2A51831,3.413328872994604e-05,6.643896450565478e-05,100.0,False,0.0001005150677089784
529,0xDbB9b22678dB779942d88B0c35489e33Ab685483,3.413310493376279e-05,6.643860675436419e-05,100.0,False,0.00010051452646942922
530,0x285e36a6a0dEb70c83291d0AA02b4D20ba3ef907,3.413310492882456e-05,6.643860674475214e-05,100.0,False,0.0001005145264548872
531,0x6b7Aa5D572fbCB67252165Def631305E00C49f7b,3.413310491400987e-05,6.6438606715916e-05,100.0,False,0.00010051452641126117
532,0xcb4d5E7026C3F86348C80D918bA9E511295399f1,3.4133104909071976e-05,6.64386067063046e-05,100.0,False,0.00010051452639672017
533,0x13b3fF6f1d996eAf36022eA2a92669e1371E46d7,3.413310490413341e-05,6.643860669669188e-05,100.0,False,0.00010051452638217717
534,0xbF923438A135a99712D4c4b3DB413a0817a90f99,3.413310489919483e-05,6.643860668707917e-05,100.0,False,0.00010051452636763415
535,0xFAee289c8a5fe008c0CE4f9dad3FAF7aF014Bb93,3.413280010731918e-05,6.643801342292674e-05,100.0,False,0.00010051362882224199
536,0xeb2913Edd64F88813C873Bf4320FC03C4e49bdcD,3.413280010238775e-05,6.643801341332792e-05,100.0,False,0.00010051362880772001
537,0xaecE35fb29cE6bF63A753E0682363C77976c668B,3.413223295410485e-05,6.643690948381982e-05,100.0,False,0.00010051195868010623
538,0x000566B53E028d21e104E4320dE61c2314ef4064,3.412262275537409e-05,6.641820364924828e-05,100.0,False,0.00010048365874734085
539,0x0D8AA7066ae68e029D3097e2241AB739aD058fd7,3.403873999723192e-05,6.625492950256595e-05,100.0,False,0.00010023664237628492
