User,LP Balance,is_contract,contract_type,events,withdrawn_eth,withdrawn_crv,eth_to_redeem,crv_to_redeem
0xB403F791E418E3b7D93C4609C1C4b711061182cd,1576924843620296910095,False,,"[AttributeDict({'args': AttributeDict({'provider': '0xB403F791E418E3b7D93C4609C1C4b711061182cd', 'token_amount': 1576924843620296910095, 'coin_index': 0, 'coin_amount': 28377400278957337459}), 'event': 'RemoveLiquidityOne', 'logIndex': 132, 'transactionIndex': 67, 'transactionHash': HexBytes('0x445e2f1a1cfc7ef2132e3aaf19beb372d0c78e017898fdea04cd3c785e534699'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x809ccbdc04275368a7af80906f5101412bebb47be9a7f2584c0b2082d721998a'), 'blockNumber': 17808151})]",1576924843620296910095,0,-1.5447963520676699e+21,8.472805987239469e+22
0x1bB72531EF6eF9BC2e814417090aeA519Cf9D132,1544905529352970643197,False,,[],0,0,3.1476125479430468e+19,8.300766439045993e+22
0x2d0aba145D6A0c071CfF3bD87CC4b8475413D895,1517319191174460063978,True,,[],0,0,3.091407749298274e+19,8.152545239899753e+22
0xa101dF55BE833D9D90d12Eb642F680F4Fa556eb8,1426905418133980644429,False,,[],0,0,2.9071974392683282e+19,7.666752679369365e+22
0x6cD39081750d8736C61bC9f1d2fb31a9E8eFab10,1376272049417071928162,False,,[],0,0,2.8040362920720224e+19,7.3946999487941935e+22
0xa4cBE661ac2305960d6495572d3E10c87d2a2C92,1243443606792554378028,False,,[],0,0,2.5334097296156324e+19,6.681013669769666e+22
0x691271Df38D390DEF7919183Adf35919d4794BdB,1240286884556576986420,False,,[],0,0,2.5269781787333624e+19,6.664052623611221e+22
0x961c936ED3322f3c8680dC9F66031147ef9B5E68,1234586369444560413638,False,,[],0,0,2.5153638679839945e+19,6.633423796392952e+22
0x0b408CA7791a3DDcbCDE7E72caD34852036c7551,1174695612210000000000,False,,[],0,0,2.393341585458884e+19,6.311631183047915e+22
0x8e8C19f4f18fDD54c2Ad92ea8DB46A3177f68596,1104423441035715468742,False,,[],0,0,2.2501680621871944e+19,5.934059306321771e+22
0x06F522A84E0101545516B149cCc4E5561608Da1D,1052735768962862544820,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x06F522A84E0101545516B149cCc4E5561608Da1D', 'token_amount': 1052735768962862544820, 'coin_index': 0, 'coin_amount': 15579743221745152387}), 'event': 'RemoveLiquidityOne', 'logIndex': 221, 'transactionIndex': 60, 'transactionHash': HexBytes('0xe7e7bc63a089ac6ec290e01ac8f515fee215c412fafc32153ec4bfb8f9c34b8c'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x3a391bbd9a59896292cb5a430c6097fddf130128403aadfc34990e10e7e2fa21'), 'blockNumber': 17808653})]",1052735768962862544820,0,-1.0312871803398173e+21,5.656341811301578e+22
0xf2C929C22d491c2A2C4EC92EC6C2c11e6B861428,1040716388731546862622,False,,[],0,0,2.1203704056864453e+19,5.591761766666731e+22
0x225D7280ecdB9F1F993bfF2F887228974c72093A,1007349865777424438294,False,,[],0,0,2.052388976184014e+19,5.412483675765448e+22
0x4e961F7b133569d2890995a3E053a161ff31B016,985206576722461357945,False,,[],0,0,2.0072739234135556e+19,5.293507940909664e+22
